touchpoint_id,customer_id,channel,touchpoint_date,touchpoint_time,is_first_touch,is_last_touch,journey_position,journey_length,session_duration_sec,page_views,cost_usd,converted,revenue_usd,region,device,industry,product
30638,CUST_3C0CD9BC,Paid Search,2025-05-17,13:40:44,False,False,4,5,14,5,7.7231,False,0,Europe,Mobile,Finance,
30639,CUST_3C0CD9BC,Email,2025-06-01,18:54:33,False,True,5,5,234,1,0.9393,True,240,Europe,Mobile,Finance,Add-on Bundle
30640,CUST_C802CEAA,Paid Search,2025-03-21,13:44:51,True,False,1,4,153,38,11.2841,False,0,North America,Desktop,Tech,
30641,CUST_C802CEAA,Display Ads,2025-04-01,07:52:56,False,False,2,4,254,2,1.4649,False,0,North America,Desktop,Tech,
30642,CUST_C802CEAA,Display Ads,2025-04-15,16:11:51,False,False,3,4,19,1,3.8426,False,0,North America,Desktop,Tech,
30643,CUST_C802CEAA,Organic Search,2025-05-05,19:25:04,False,True,4,4,271,7,0.7577,False,0,North America,Desktop,Tech,
30644,CUST_CD81CFD0,Organic Search,2024-01-12,15:50:11,True,False,1,3,312,6,0.8675,False,0,MEA,Mobile,Healthcare,
30645,CUST_CD81CFD0,Organic Search,2024-01-14,13:52:22,False,False,2,3,53,9,1.5429,False,0,MEA,Mobile,Healthcare,
30646,CUST_CD81CFD0,Organic Search,2024-01-15,08:00:59,False,True,3,3,125,5,1.1852,False,0,MEA,Mobile,Healthcare,
30647,CUST_36E51F22,Video Ads,2024-07-04,05:01:34,True,False,1,4,9,1,5.3931,False,0,Europe,Desktop,Logistics,
30648,CUST_36E51F22,Paid Social,2024-07-08,02:22:56,False,False,2,4,40,10,8.1435,False,0,Europe,Desktop,Logistics,
30649,CUST_36E51F22,Email,2024-07-09,04:36:13,False,False,3,4,110,20,0.6094,False,0,Europe,Desktop,Logistics,
30650,CUST_36E51F22,Video Ads,2024-07-31,09:22:48,False,True,4,4,652,5,4.674,False,0,Europe,Desktop,Logistics,
30651,CUST_09EB27DE,Paid Social,2024-05-15,10:33:54,True,False,1,2,260,1,3.0151,False,0,LATAM,Desktop,Manufacturing,
30652,CUST_09EB27DE,Display Ads,2024-05-26,07:50:36,False,True,2,2,50,14,4.3642,False,0,LATAM,Desktop,Manufacturing,
30653,CUST_C1619D2A,Organic Search,2024-05-28,00:16:14,True,False,1,4,152,6,0.9351,False,0,MEA,Desktop,Manufacturing,
30654,CUST_C1619D2A,Video Ads,2024-06-05,20:07:09,False,False,2,4,136,11,5.8117,False,0,MEA,Desktop,Manufacturing,
30655,CUST_C1619D2A,Influencer,2024-06-13,10:09:11,False,False,3,4,39,6,1.7436,False,0,MEA,Desktop,Manufacturing,
30656,CUST_C1619D2A,Email,2024-06-19,12:20:42,False,True,4,4,90,2,0.8814,False,0,MEA,Desktop,Manufacturing,
30657,CUST_412DECF7,Paid Search,2024-05-21,13:52:07,True,False,1,4,444,12,5.2839,False,0,North America,Desktop,Manufacturing,
30658,CUST_412DECF7,Direct,2024-05-22,02:38:35,False,False,2,4,146,1,0.1123,False,0,North America,Desktop,Manufacturing,
30659,CUST_412DECF7,Paid Search,2024-05-24,03:19:17,False,False,3,4,17,1,10.8203,False,0,North America,Desktop,Manufacturing,
30660,CUST_412DECF7,Paid Search,2024-05-26,08:28:17,False,True,4,4,51,3,4.9731,False,0,North America,Desktop,Manufacturing,
30661,CUST_23529B09,Paid Social,2024-06-23,12:01:55,True,False,1,2,120,5,6.0473,False,0,Europe,Desktop,Retail,
30662,CUST_23529B09,Paid Social,2024-07-26,14:54:46,False,True,2,2,61,1,2.3528,False,0,Europe,Desktop,Retail,
30663,CUST_D79C8788,Influencer,2024-04-28,04:06:58,True,False,1,4,214,7,1.7971,False,0,APAC,Mobile,Tech,
30664,CUST_D79C8788,Paid Search,2024-05-17,06:35:30,False,False,2,4,241,3,6.2153,False,0,APAC,Mobile,Tech,
30665,CUST_D79C8788,Influencer,2024-05-25,21:35:19,False,False,3,4,299,5,4.0943,False,0,APAC,Mobile,Tech,
30666,CUST_D79C8788,Organic Search,2024-05-31,23:36:28,False,True,4,4,13,3,0.8199,True,4800,APAC,Mobile,Tech,Enterprise Plan
30667,CUST_24389BFE,Direct,2024-03-06,22:38:39,True,False,1,4,626,4,0.1357,False,0,North America,Mobile,Healthcare,
30668,CUST_24389BFE,Direct,2024-03-13,16:45:23,False,False,2,4,139,2,0.2479,False,0,North America,Mobile,Healthcare,
30669,CUST_24389BFE,Organic Search,2024-03-21,08:14:59,False,False,3,4,141,3,0.7752,False,0,North America,Mobile,Healthcare,
30670,CUST_24389BFE,Paid Social,2024-03-25,14:50:03,False,True,4,4,16,2,7.3206,True,360,North America,Mobile,Healthcare,Starter Plan
30671,CUST_021E1EA7,Organic Search,2024-08-31,21:34:43,True,False,1,3,123,3,0.4386,False,0,MEA,Desktop,Tech,
30672,CUST_021E1EA7,Direct,2024-09-01,20:31:38,False,False,2,3,81,1,0.0766,False,0,MEA,Desktop,Tech,
30673,CUST_021E1EA7,Email,2024-09-20,05:05:57,False,True,3,3,4,2,0.2616,True,1200,MEA,Desktop,Tech,Pro Plan
30674,CUST_604616E4,Direct,2024-08-22,06:15:00,True,False,1,9,249,1,0.1271,False,0,MEA,Desktop,Logistics,
30675,CUST_604616E4,Influencer,2024-09-02,06:06:22,False,False,2,9,35,6,3.2286,False,0,MEA,Desktop,Logistics,
30676,CUST_604616E4,Paid Social,2024-09-07,01:09:12,False,False,3,9,191,6,8.4027,False,0,MEA,Desktop,Logistics,
30677,CUST_604616E4,Email,2024-09-10,10:27:20,False,False,4,9,143,7,0.3675,False,0,MEA,Desktop,Logistics,
30678,CUST_604616E4,Video Ads,2024-09-25,09:05:25,False,False,5,9,668,6,6.7688,False,0,MEA,Desktop,Logistics,
30679,CUST_604616E4,Affiliate,2024-10-02,01:35:58,False,False,6,9,303,2,2.5622,False,0,MEA,Desktop,Logistics,
30680,CUST_604616E4,Paid Social,2024-10-03,15:41:43,False,False,7,9,273,1,7.7345,False,0,MEA,Desktop,Logistics,
30681,CUST_604616E4,Paid Social,2024-10-29,18:07:17,False,False,8,9,319,11,7.5868,False,0,MEA,Desktop,Logistics,
30682,CUST_604616E4,Affiliate,2024-10-31,00:59:54,False,True,9,9,71,3,3.5808,True,4800,MEA,Desktop,Logistics,Enterprise Plan
30683,CUST_0DFD8A39,Email,2025-01-20,18:15:33,True,False,1,4,181,5,0.9537,False,0,LATAM,Desktop,Logistics,
30684,CUST_0DFD8A39,Organic Search,2025-01-22,12:16:22,False,False,2,4,2,3,1.355,False,0,LATAM,Desktop,Logistics,
30685,CUST_0DFD8A39,Influencer,2025-02-07,02:00:24,False,False,3,4,134,2,2.8147,False,0,LATAM,Desktop,Logistics,
30686,CUST_0DFD8A39,Influencer,2025-03-13,15:40:49,False,True,4,4,15,1,1.9013,False,0,LATAM,Desktop,Logistics,
30687,CUST_AC5C4822,Paid Social,2024-10-20,19:41:37,True,False,1,3,57,1,4.554,False,0,LATAM,Mobile,Logistics,
30688,CUST_AC5C4822,Video Ads,2024-10-21,10:34:55,False,False,2,3,240,17,1.9024,False,0,LATAM,Mobile,Logistics,
30689,CUST_AC5C4822,Organic Search,2024-11-19,22:00:44,False,True,3,3,2,9,0.9872,True,4800,LATAM,Mobile,Logistics,Enterprise Plan
30690,CUST_574CDBBB,Paid Search,2024-04-18,09:08:32,True,False,1,5,55,2,5.0548,False,0,LATAM,Desktop,Media,
30691,CUST_574CDBBB,Affiliate,2024-04-18,13:15:49,False,False,2,5,75,5,2.4938,False,0,LATAM,Desktop,Media,
30692,CUST_574CDBBB,Organic Search,2024-04-18,18:26:48,False,False,3,5,85,9,0.8525,False,0,LATAM,Desktop,Media,
30693,CUST_574CDBBB,Organic Search,2024-04-18,22:53:25,False,False,4,5,339,7,0.7749,False,0,LATAM,Desktop,Media,
30694,CUST_574CDBBB,Paid Social,2024-04-22,00:45:03,False,True,5,5,66,3,6.627,True,1200,LATAM,Desktop,Media,Pro Plan
30695,CUST_9ED017D7,Paid Search,2024-07-19,20:03:00,True,True,1,1,206,1,3.0581,False,0,APAC,Tablet,Finance,
30696,CUST_FA47A8AF,Display Ads,2024-01-08,00:10:15,True,False,1,2,850,2,3.501,False,0,LATAM,Desktop,Healthcare,
30697,CUST_FA47A8AF,Paid Social,2024-01-12,09:14:38,False,True,2,2,89,12,3.9386,False,0,LATAM,Desktop,Healthcare,
30698,CUST_80A160FF,Display Ads,2024-12-25,10:18:27,True,False,1,4,105,1,5.6337,False,0,Europe,Desktop,Healthcare,
30699,CUST_80A160FF,Display Ads,2025-01-05,07:14:29,False,False,2,4,190,4,4.5514,False,0,Europe,Desktop,Healthcare,
30700,CUST_80A160FF,Organic Search,2025-01-09,08:06:38,False,False,3,4,341,1,0.643,False,0,Europe,Desktop,Healthcare,
30701,CUST_80A160FF,Paid Search,2025-01-15,19:15:36,False,True,4,4,87,10,3.4655,False,0,Europe,Desktop,Healthcare,
30702,CUST_72A8AB47,Video Ads,2025-05-04,08:31:15,True,False,1,4,125,3,7.2501,False,0,North America,Tablet,Manufacturing,
30703,CUST_72A8AB47,Paid Search,2025-05-13,19:19:22,False,False,2,4,33,4,8.3793,False,0,North America,Tablet,Manufacturing,
30704,CUST_72A8AB47,Email,2025-05-19,14:02:42,False,False,3,4,140,10,0.5524,False,0,North America,Tablet,Manufacturing,
30705,CUST_72A8AB47,Paid Search,2025-05-24,08:24:07,False,True,4,4,26,3,11.6542,False,0,North America,Tablet,Manufacturing,
30706,CUST_866C7EE0,Display Ads,2024-11-22,21:12:42,True,False,1,2,0,2,6.2337,False,0,MEA,Desktop,Media,
30707,CUST_866C7EE0,Display Ads,2024-12-12,06:41:33,False,True,2,2,86,2,5.8976,False,0,MEA,Desktop,Media,
30708,CUST_F7E4DD63,Email,2024-09-09,16:17:20,True,False,1,3,513,2,0.4664,False,0,APAC,Mobile,Healthcare,
30709,CUST_F7E4DD63,Direct,2024-09-21,11:39:21,False,False,2,3,309,1,0.0816,False,0,APAC,Mobile,Healthcare,
30710,CUST_F7E4DD63,Paid Social,2024-10-20,22:25:37,False,True,3,3,369,7,5.023,False,0,APAC,Mobile,Healthcare,
30711,CUST_995693C1,Paid Social,2025-01-21,06:50:47,True,False,1,2,46,1,2.3928,False,0,MEA,Desktop,Tech,
30712,CUST_995693C1,Paid Search,2025-01-30,18:21:16,False,True,2,2,219,5,10.56,False,0,MEA,Desktop,Tech,
30713,CUST_C024D58A,Video Ads,2025-04-24,11:21:46,True,False,1,5,760,2,5.5665,False,0,LATAM,Desktop,Manufacturing,
30714,CUST_C024D58A,Organic Search,2025-05-07,14:50:39,False,False,2,5,227,4,0.4653,False,0,LATAM,Desktop,Manufacturing,
30715,CUST_C024D58A,Influencer,2025-05-10,22:30:00,False,False,3,5,120,10,4.5419,False,0,LATAM,Desktop,Manufacturing,
30716,CUST_C024D58A,Display Ads,2025-05-15,08:18:48,False,False,4,5,330,7,3.7775,False,0,LATAM,Desktop,Manufacturing,
30717,CUST_C024D58A,Direct,2025-05-20,16:40:06,False,True,5,5,170,2,0.1232,True,1200,LATAM,Desktop,Manufacturing,Pro Plan
30718,CUST_33866F3A,Influencer,2025-02-25,01:28:15,True,False,1,4,36,1,3.0379,False,0,LATAM,Desktop,Manufacturing,
30719,CUST_33866F3A,Paid Search,2025-03-12,03:01:08,False,False,2,4,101,5,10.2004,False,0,LATAM,Desktop,Manufacturing,
30720,CUST_33866F3A,Email,2025-03-20,13:55:50,False,False,3,4,154,8,0.3215,False,0,LATAM,Desktop,Manufacturing,
30721,CUST_33866F3A,Organic Search,2025-03-25,10:27:45,False,True,4,4,64,10,1.5219,False,0,LATAM,Desktop,Manufacturing,
30722,CUST_E2CCF95A,Influencer,2024-01-07,19:49:59,True,False,1,3,462,1,3.8878,False,0,LATAM,Mobile,Manufacturing,
30723,CUST_E2CCF95A,Paid Social,2024-01-21,14:30:36,False,False,2,3,213,1,5.553,False,0,LATAM,Mobile,Manufacturing,
30724,CUST_E2CCF95A,Paid Search,2024-02-11,15:43:09,False,True,3,3,185,11,5.9438,False,0,LATAM,Mobile,Manufacturing,
30725,CUST_2FE2A9D4,Paid Social,2024-07-14,15:34:38,True,False,1,6,35,7,3.0469,False,0,LATAM,Mobile,Finance,
30726,CUST_2FE2A9D4,Email,2024-07-15,06:32:16,False,False,2,6,140,5,0.7598,False,0,LATAM,Mobile,Finance,
30727,CUST_2FE2A9D4,Organic Search,2024-07-25,23:53:56,False,False,3,6,46,16,1.3178,False,0,LATAM,Mobile,Finance,
30728,CUST_2FE2A9D4,Influencer,2024-08-06,23:03:52,False,False,4,6,14,8,2.5519,False,0,LATAM,Mobile,Finance,
30729,CUST_2FE2A9D4,Video Ads,2024-08-24,05:52:25,False,False,5,6,3,4,4.7738,False,0,LATAM,Mobile,Finance,
30730,CUST_2FE2A9D4,Organic Search,2024-08-31,14:03:32,False,True,6,6,202,4,1.1601,True,4800,LATAM,Mobile,Finance,Enterprise Plan
30731,CUST_45017F65,Paid Search,2024-01-01,19:19:13,True,False,1,3,11,2,6.675,False,0,Europe,Desktop,Finance,
30732,CUST_45017F65,Paid Social,2024-01-02,01:13:27,False,False,2,3,115,6,4.2328,False,0,Europe,Desktop,Finance,
30733,CUST_45017F65,Email,2024-01-02,02:33:03,False,True,3,3,138,6,0.2616,False,0,Europe,Desktop,Finance,
30734,CUST_94841421,Paid Search,2025-02-18,13:34:40,True,True,1,1,22,1,10.5613,False,0,APAC,Tablet,Finance,
30735,CUST_8558CB40,Email,2024-04-13,04:54:22,True,False,1,4,0,3,0.5374,False,0,LATAM,Desktop,Finance,
30736,CUST_8558CB40,Paid Social,2024-05-04,13:31:59,False,False,2,4,329,8,2.3024,False,0,LATAM,Desktop,Finance,
30737,CUST_8558CB40,Affiliate,2024-05-06,18:33:36,False,False,3,4,16,2,3.113,False,0,LATAM,Desktop,Finance,
30738,CUST_8558CB40,Paid Search,2024-05-10,09:07:03,False,True,4,4,247,8,2.4399,False,0,LATAM,Desktop,Finance,
30739,CUST_71E9C662,Paid Search,2025-01-29,20:34:58,True,False,1,10,3,2,11.7384,False,0,APAC,Desktop,Healthcare,
30740,CUST_71E9C662,Affiliate,2025-02-01,18:39:12,False,False,2,10,165,3,3.0945,False,0,APAC,Desktop,Healthcare,
30741,CUST_71E9C662,Paid Search,2025-02-11,09:35:08,False,False,3,10,546,8,3.0945,False,0,APAC,Desktop,Healthcare,
30742,CUST_71E9C662,Paid Search,2025-02-11,20:31:04,False,False,4,10,251,1,3.0744,False,0,APAC,Desktop,Healthcare,
30743,CUST_71E9C662,Direct,2025-02-24,05:05:45,False,False,5,10,12,1,0.2697,False,0,APAC,Desktop,Healthcare,
30744,CUST_71E9C662,Video Ads,2025-02-25,18:00:11,False,False,6,10,3,9,6.2498,False,0,APAC,Desktop,Healthcare,
30745,CUST_71E9C662,Influencer,2025-03-09,19:42:55,False,False,7,10,355,3,2.1578,False,0,APAC,Desktop,Healthcare,
30746,CUST_71E9C662,Organic Search,2025-03-13,07:01:49,False,False,8,10,139,6,0.4091,False,0,APAC,Desktop,Healthcare,
30747,CUST_71E9C662,Video Ads,2025-03-31,21:11:31,False,False,9,10,415,6,4.7985,False,0,APAC,Desktop,Healthcare,
30748,CUST_71E9C662,Paid Search,2025-04-02,16:26:02,False,True,10,10,8,2,3.532,True,1200,APAC,Desktop,Healthcare,Pro Plan
30749,CUST_1DE7D2B9,Display Ads,2024-07-01,20:05:01,True,True,1,1,131,6,3.0681,False,0,North America,Desktop,Healthcare,
30750,CUST_68229517,Paid Social,2024-03-03,13:12:19,True,False,1,4,41,2,8.5616,False,0,APAC,Desktop,Healthcare,
30751,CUST_68229517,Video Ads,2024-03-06,13:11:36,False,False,2,4,4,8,4.7576,False,0,APAC,Desktop,Healthcare,
30752,CUST_68229517,Email,2024-03-08,09:17:47,False,False,3,4,77,3,0.624,False,0,APAC,Desktop,Healthcare,
30753,CUST_68229517,Organic Search,2024-03-08,13:53:15,False,True,4,4,122,6,1.6256,False,0,APAC,Desktop,Healthcare,
30754,CUST_C28F6AE1,Paid Search,2024-10-15,22:13:02,True,False,1,4,252,7,3.9427,False,0,MEA,Desktop,Media,
30755,CUST_C28F6AE1,Paid Search,2024-10-23,00:18:42,False,False,2,4,38,1,3.1129,False,0,MEA,Desktop,Media,
30756,CUST_C28F6AE1,Influencer,2024-10-27,16:15:14,False,False,3,4,324,2,4.0102,False,0,MEA,Desktop,Media,
30757,CUST_C28F6AE1,Paid Search,2024-11-03,21:43:49,False,True,4,4,13,6,11.0649,True,1200,MEA,Desktop,Media,Pro Plan
30758,CUST_AD551FD8,Organic Search,2024-04-28,06:14:14,True,False,1,4,60,4,1.1571,False,0,LATAM,Tablet,Manufacturing,
30759,CUST_AD551FD8,Affiliate,2024-04-28,06:57:53,False,False,2,4,65,2,2.4327,False,0,LATAM,Tablet,Manufacturing,
30760,CUST_AD551FD8,Display Ads,2024-05-20,11:22:10,False,False,3,4,325,4,4.4859,False,0,LATAM,Tablet,Manufacturing,
30761,CUST_AD551FD8,Affiliate,2024-06-09,15:25:03,False,True,4,4,23,1,2.1393,False,0,LATAM,Tablet,Manufacturing,
30762,CUST_12E35D91,Paid Search,2025-02-07,00:48:51,True,False,1,9,10,1,3.3772,False,0,Europe,Desktop,Healthcare,
30763,CUST_12E35D91,Organic Search,2025-02-10,15:54:19,False,False,2,9,81,1,1.453,False,0,Europe,Desktop,Healthcare,
30764,CUST_12E35D91,Direct,2025-02-18,08:17:40,False,False,3,9,91,1,0.1884,False,0,Europe,Desktop,Healthcare,
30765,CUST_12E35D91,Paid Social,2025-02-25,20:05:26,False,False,4,9,96,2,6.2559,False,0,Europe,Desktop,Healthcare,
30766,CUST_12E35D91,Affiliate,2025-03-13,00:08:39,False,False,5,9,412,5,3.4372,False,0,Europe,Desktop,Healthcare,
30767,CUST_12E35D91,Display Ads,2025-03-29,11:23:17,False,False,6,9,324,1,5.9019,False,0,Europe,Desktop,Healthcare,
30768,CUST_12E35D91,Video Ads,2025-04-04,15:17:15,False,False,7,9,10,1,5.7197,False,0,Europe,Desktop,Healthcare,
30769,CUST_12E35D91,Email,2025-04-04,23:34:49,False,False,8,9,327,2,1.1094,False,0,Europe,Desktop,Healthcare,
30770,CUST_12E35D91,Email,2025-04-09,02:13:50,False,True,9,9,581,2,0.4889,True,360,Europe,Desktop,Healthcare,Starter Plan
30771,CUST_A11DA6BD,Influencer,2024-05-10,03:38:24,True,False,1,7,112,1,1.4774,False,0,Europe,Desktop,Education,
30772,CUST_A11DA6BD,Influencer,2024-05-10,05:41:31,False,False,2,7,546,4,2.5558,False,0,Europe,Desktop,Education,
30773,CUST_A11DA6BD,Direct,2024-05-10,19:16:43,False,False,3,7,121,16,0.1902,False,0,Europe,Desktop,Education,
30774,CUST_A11DA6BD,Affiliate,2024-05-12,14:47:58,False,False,4,7,668,3,1.2973,False,0,Europe,Desktop,Education,
30775,CUST_A11DA6BD,Paid Search,2024-05-12,14:55:23,False,False,5,7,184,1,11.1004,False,0,Europe,Desktop,Education,
30776,CUST_A11DA6BD,Paid Search,2024-05-12,19:19:30,False,False,6,7,25,7,9.8801,False,0,Europe,Desktop,Education,
30777,CUST_A11DA6BD,Paid Search,2024-05-13,01:44:39,False,True,7,7,27,2,2.6932,True,240,Europe,Desktop,Education,Add-on Bundle
30778,CUST_C39B9A47,Display Ads,2024-01-26,05:33:02,True,False,1,2,31,3,3.7849,False,0,North America,Desktop,Retail,
30779,CUST_C39B9A47,Direct,2024-01-30,14:58:46,False,True,2,2,364,18,0.2694,False,0,North America,Desktop,Retail,
30780,CUST_D0997DE7,Direct,2025-02-27,18:21:26,True,False,1,10,141,4,0.2359,False,0,MEA,Mobile,Finance,
30781,CUST_D0997DE7,Email,2025-02-28,03:29:36,False,False,2,10,81,1,0.8687,False,0,MEA,Mobile,Finance,
30782,CUST_D0997DE7,Paid Social,2025-02-28,19:53:28,False,False,3,10,22,6,3.7599,False,0,MEA,Mobile,Finance,
30783,CUST_D0997DE7,Email,2025-03-01,08:12:09,False,False,4,10,623,4,0.9457,False,0,MEA,Mobile,Finance,
30784,CUST_D0997DE7,Email,2025-03-01,08:59:29,False,False,5,10,509,11,0.6456,False,0,MEA,Mobile,Finance,
30785,CUST_D0997DE7,Paid Search,2025-03-01,12:23:28,False,False,6,10,267,1,8.4219,False,0,MEA,Mobile,Finance,
30786,CUST_D0997DE7,Email,2025-03-02,06:47:56,False,False,7,10,74,7,0.6799,False,0,MEA,Mobile,Finance,
30787,CUST_D0997DE7,Paid Search,2025-03-02,19:04:36,False,False,8,10,92,3,10.7675,False,0,MEA,Mobile,Finance,
30788,CUST_D0997DE7,Email,2025-03-02,20:27:34,False,False,9,10,378,1,0.4273,False,0,MEA,Mobile,Finance,
30789,CUST_D0997DE7,Display Ads,2025-03-03,09:46:44,False,True,10,10,172,2,5.8356,True,240,MEA,Mobile,Finance,Add-on Bundle
30790,CUST_466FB9BD,Paid Social,2024-09-24,12:15:31,True,True,1,1,51,11,4.5089,False,0,LATAM,Mobile,Education,
30791,CUST_F04B8B59,Organic Search,2024-03-14,07:31:23,True,False,1,3,246,2,1.4809,False,0,MEA,Desktop,Finance,
30792,CUST_F04B8B59,Display Ads,2024-04-06,16:55:11,False,False,2,3,305,8,6.1476,False,0,MEA,Desktop,Finance,
30793,CUST_F04B8B59,Video Ads,2024-04-10,09:12:46,False,True,3,3,237,3,6.7248,False,0,MEA,Desktop,Finance,
30794,CUST_67C08C98,Paid Social,2024-12-28,21:32:27,True,False,1,6,70,1,6.5726,False,0,Europe,Desktop,Education,
30795,CUST_67C08C98,Affiliate,2025-01-24,07:14:00,False,False,2,6,45,1,0.8008,False,0,Europe,Desktop,Education,
30796,CUST_67C08C98,Email,2025-01-27,00:04:01,False,False,3,6,464,4,0.5716,False,0,Europe,Desktop,Education,
30797,CUST_67C08C98,Direct,2025-02-07,20:00:18,False,False,4,6,379,1,0.0578,False,0,Europe,Desktop,Education,
30798,CUST_67C08C98,Email,2025-02-11,07:43:31,False,False,5,6,442,3,1.0697,False,0,Europe,Desktop,Education,
30799,CUST_67C08C98,Paid Search,2025-02-26,09:55:33,False,True,6,6,90,1,7.6534,True,1200,Europe,Desktop,Education,Pro Plan
30800,CUST_07AC7CD1,Paid Social,2024-01-01,22:45:18,True,False,1,11,209,1,2.2665,False,0,Europe,Desktop,Healthcare,
30801,CUST_07AC7CD1,Video Ads,2024-01-02,00:51:49,False,False,2,11,100,10,5.1954,False,0,Europe,Desktop,Healthcare,
30802,CUST_07AC7CD1,Paid Search,2024-01-02,00:54:06,False,False,3,11,298,10,7.1761,False,0,Europe,Desktop,Healthcare,
30803,CUST_07AC7CD1,Affiliate,2024-01-02,03:39:52,False,False,4,11,49,1,0.9609,False,0,Europe,Desktop,Healthcare,
30804,CUST_07AC7CD1,Paid Search,2024-01-02,13:36:50,False,False,5,11,4,4,3.5,False,0,Europe,Desktop,Healthcare,
30805,CUST_07AC7CD1,Affiliate,2024-01-02,16:47:55,False,False,6,11,97,4,1.6803,False,0,Europe,Desktop,Healthcare,
30806,CUST_07AC7CD1,Paid Social,2024-01-02,19:31:30,False,False,7,11,105,4,5.646,False,0,Europe,Desktop,Healthcare,
30807,CUST_07AC7CD1,Paid Social,2024-01-03,12:37:39,False,False,8,11,127,14,2.8702,False,0,Europe,Desktop,Healthcare,
30808,CUST_07AC7CD1,Direct,2024-01-03,15:59:01,False,False,9,11,286,4,0.2656,False,0,Europe,Desktop,Healthcare,
30809,CUST_07AC7CD1,Paid Search,2024-01-03,23:49:53,False,False,10,11,26,9,5.9503,False,0,Europe,Desktop,Healthcare,
30810,CUST_07AC7CD1,Paid Social,2024-01-04,01:43:46,False,True,11,11,100,4,7.2543,True,360,Europe,Desktop,Healthcare,Starter Plan
30811,CUST_DDD1DF44,Affiliate,2025-01-16,07:34:17,True,False,1,3,18,1,1.6753,False,0,LATAM,Desktop,Tech,
30812,CUST_DDD1DF44,Display Ads,2025-01-24,22:41:21,False,False,2,3,62,4,3.5005,False,0,LATAM,Desktop,Tech,
30813,CUST_DDD1DF44,Paid Social,2025-02-01,18:47:51,False,True,3,3,191,9,6.6045,False,0,LATAM,Desktop,Tech,
30814,CUST_EEFC7BFE,Direct,2024-01-04,09:09:56,True,False,1,2,317,2,0.2618,False,0,APAC,Desktop,Healthcare,
30815,CUST_EEFC7BFE,Paid Search,2024-01-05,22:42:41,False,True,2,2,231,4,3.3383,False,0,APAC,Desktop,Healthcare,
30816,CUST_E0B0F905,Paid Social,2024-12-21,02:36:54,True,False,1,2,903,3,2.3707,False,0,APAC,Desktop,Manufacturing,
30817,CUST_E0B0F905,Paid Social,2024-12-23,23:05:54,False,True,2,2,153,9,8.1954,False,0,APAC,Desktop,Manufacturing,
30818,CUST_1BA922AC,Paid Social,2025-05-24,10:20:22,True,True,1,1,26,1,2.5848,False,0,Europe,Desktop,Education,
30819,CUST_430A2774,Email,2024-01-26,19:34:38,True,False,1,5,428,3,0.5363,False,0,North America,Desktop,Manufacturing,
30820,CUST_430A2774,Organic Search,2024-01-28,08:30:05,False,False,2,5,8,2,0.7138,False,0,North America,Desktop,Manufacturing,
30821,CUST_430A2774,Paid Social,2024-01-28,23:04:44,False,False,3,5,117,1,7.0027,False,0,North America,Desktop,Manufacturing,
30822,CUST_430A2774,Direct,2024-02-01,18:45:43,False,False,4,5,431,2,0.1615,False,0,North America,Desktop,Manufacturing,
30823,CUST_430A2774,Direct,2024-02-01,19:07:23,False,True,5,5,25,9,0.2083,True,1200,North America,Desktop,Manufacturing,Pro Plan
30824,CUST_A2A722DF,Influencer,2024-01-22,03:21:55,True,False,1,2,294,1,1.9143,False,0,North America,Desktop,Retail,
30825,CUST_A2A722DF,Paid Social,2024-02-08,12:39:51,False,True,2,2,103,1,7.5941,False,0,North America,Desktop,Retail,
30826,CUST_78211247,Video Ads,2024-02-22,11:15:49,True,False,1,2,165,4,2.1206,False,0,Europe,Tablet,Tech,
30827,CUST_78211247,Video Ads,2024-02-24,06:59:35,False,True,2,2,126,1,6.6228,False,0,Europe,Tablet,Tech,
30828,CUST_76CF4ECB,Email,2025-03-12,01:22:53,True,False,1,4,60,1,0.4799,False,0,APAC,Tablet,Logistics,
30829,CUST_76CF4ECB,Paid Search,2025-03-12,06:05:55,False,False,2,4,3,1,7.5104,False,0,APAC,Tablet,Logistics,
30830,CUST_76CF4ECB,Direct,2025-03-12,08:01:28,False,False,3,4,119,6,0.1915,False,0,APAC,Tablet,Logistics,
30831,CUST_76CF4ECB,Video Ads,2025-03-14,10:55:53,False,True,4,4,102,5,6.065,True,360,APAC,Tablet,Logistics,Starter Plan
30832,CUST_AA85E45D,Paid Search,2024-03-17,12:09:05,True,True,1,1,151,5,5.2324,False,0,Europe,Mobile,Education,
30833,CUST_9C4E6233,Organic Search,2025-05-08,19:05:18,True,True,1,1,34,6,1.3841,False,0,MEA,Desktop,Logistics,
30834,CUST_2D5D4CF9,Paid Search,2025-06-12,16:30:50,True,False,1,11,352,1,4.9106,False,0,North America,Desktop,Logistics,
30835,CUST_2D5D4CF9,Email,2025-06-13,09:52:34,False,False,2,11,4,1,0.3997,False,0,North America,Desktop,Logistics,
30836,CUST_2D5D4CF9,Organic Search,2025-06-14,14:05:55,False,False,3,11,133,9,0.8156,False,0,North America,Desktop,Logistics,
30837,CUST_2D5D4CF9,Paid Search,2025-06-14,14:06:02,False,False,4,11,108,11,8.3089,False,0,North America,Desktop,Logistics,
30838,CUST_2D5D4CF9,Email,2025-06-14,16:20:56,False,False,5,11,20,12,0.5526,False,0,North America,Desktop,Logistics,
